tx_beam,rx_beam,tx_beam_az,rx_beam_az,tx_beam_el,rx_beam_el,mcs,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
0,0,0,0,0,0,1,15,4,5,1,3,-16,0,38,34,34.20800002,-88.66656324,122.8745633
0,2,0,0,0,0,1,15,4,7,3,3,-11,0,38,34,34.20800002,-86.95132849,121.1593285
0,3,0,0,0,0,1,15,4,6,2,3,-14,0,38,34,34.20800002,-88.85889136,123.0668914
0,4,0,0,0,0,1,15,4,7,0,3,-15,0,38,34,34.20800002,-89.48865029,123.6966503
0,6,0,0,0,0,1,15,4,10,-2,3,-9,0,38,34,34.20800002,-89.95634353,124.1643435
0,7,0,0,0,0,1,15,4,7,3,3,-12,0,38,34,34.20800002,-87.61593126,121.8239313
0,23,0,0,0,0,1,15,4,9,-3,3,-15,0,38,34,34.20800002,nan,nan
0,31,0,0,0,0,1,15,4,10,-2,3,-15,0,38,34,34.20800002,nan,nan
0,35,0,0,0,0,1,15,3,11,6,4,-15,0,38,34,34.20800002,-85.51371203,119.721712
0,36,0,0,0,0,1,15,3,11,7,4,-14,0,38,34,34.20800002,-84.71864859,118.9266486
0,37,0,0,0,0,1,15,4,6,1,3,-17,0,38,34,34.20800002,-90.61192262,124.8199226
0,38,0,0,0,0,1,15,4,10,0,3,-12,0,38,34,34.20800002,-91.63576692,125.8437669
0,39,0,0,0,0,1,15,4,9,-4,3,-14,0,38,34,34.20800002,-91.67397804,125.8819781
0,42,0,0,0,0,1,15,4,7,2,3,-11,0,38,34,34.20800002,-86.95132849,121.1593285
0,43,0,0,0,0,1,15,4,9,-6,1,-16,0,38,34,34.20800002,nan,nan
0,44,0,0,0,0,1,15,4,9,-1,3,-14,0,38,34,34.20800002,-91.67397804,125.8819781
0,47,0,0,0,0,1,15,4,10,-3,3,-12,0,38,34,34.20800002,-91.63576692,125.8437669
0,48,0,0,0,0,1,15,4,10,-1,3,-10,0,38,34,34.20800002,-90.51615132,124.7241513
0,49,0,0,0,0,1,15,4,9,0,3,-11,0,38,34,34.20800002,-90.08061296,124.288613
0,51,0,0,0,0,1,15,4,10,-2,3,-14,0,38,34,34.20800002,nan,nan
0,54,0,0,0,0,1,15,4,10,-2,3,-12,0,38,34,34.20800002,-91.63576692,125.8437669
0,55,0,0,0,0,1,15,4,6,1,3,-16,0,38,34,34.20800002,-90.05651263,124.2645127
0,56,0,0,0,0,1,15,4,5,3,3,-17,0,38,34,34.20800002,-89.33921514,123.5472152
0,58,0,0,0,0,1,15,4,6,0,3,-15,0,38,34,34.20800002,-89.50110264,123.7091027
0,60,0,0,0,0,1,15,4,10,-4,1,-15,0,38,34,34.20800002,nan,nan
0,62,0,0,0,0,1,15,3,6,10,6,-16,0,38,34,34.20800002,-81.39964005,115.6076401
0,63,0,0,0,0,1,15,3,5,12,8,-13,0,38,34,34.20800002,-79.51581628,113.7238163
0,64,0,0,0,0,1,15,3,11,2,3,-15,0,38,34,34.20800002,-85.51371203,119.721712
0,65,0,0,0,0,1,15,3,6,11,7,-15,0,38,34,34.20800002,-80.97434763,115.1823476
0,66,0,0,0,0,1,15,3,10,5,5,-17,0,38,34,34.20800002,-85.32690012,119.5349001
0,67,0,0,0,0,1,15,3,5,13,9,-12,0,38,34,34.20800002,-79.07788981,113.2858898
0,68,0,0,0,0,1,15,2,10,14,10,-14,0,38,34,34.20800002,-77.29391927,111.5019193
0,69,0,0,0,0,1,15,3,7,9,7,-15,0,38,34,34.20800002,-81.68749889,115.8954989
0,70,0,0,0,0,1,15,4,5,5,3,-14,0,38,34,34.20800002,-87.17991467,121.3879147
0,71,0,0,0,0,1,15,2,10,14,10,-16,0,38,34,34.20800002,-78.31193044,112.5199305
0,72,0,0,0,0,1,15,2,10,14,10,-15,0,38,34,34.20800002,-77.80357884,112.0115789
0,73,0,0,0,0,1,15,3,10,9,6,-13,0,38,34,34.20800002,-83.04519924,117.2531993
