tx_beam,rx_beam,tx_beam_az,rx_beam_az,tx_beam_el,rx_beam_el,mcs,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
0,0,0,0,0,0,1,12,4,8,-1,3,-14,0,40,42,31.07549931,-89.31821813,120.3937174
0,2,0,0,0,0,1,12,4,10,-2,3,-16,0,40,42,31.07549931,-92.95955316,124.0350525
0,3,0,0,0,0,1,12,4,10,0,3,-11,0,40,42,31.07549931,-90.16051417,121.2360135
0,4,0,0,0,0,1,12,4,8,0,3,-18,0,40,42,31.07549931,-91.62503257,122.7005319
0,7,0,0,0,0,1,12,4,7,1,3,-17,0,40,42,31.07549931,-89.67753399,120.7530333
0,8,0,0,0,0,1,12,4,9,-5,1,-18,0,40,42,31.07549931,-92.91926055,123.9947599
0,35,0,0,0,0,1,12,4,7,3,3,-15,0,40,42,31.07549931,-88.45025571,119.525755
0,36,0,0,0,0,1,12,4,5,5,4,-15,0,40,42,31.07549931,-86.70330343,117.7788027
0,37,0,0,0,0,1,12,4,10,0,3,-9,0,40,42,31.07549931,-88.97401683,120.0495161
0,42,0,0,0,0,1,12,4,11,0,3,-10,0,40,42,31.07549931,-90.34681733,121.4223166
0,49,0,0,0,0,1,12,4,7,-2,3,-18,0,40,42,31.07549931,-90.26929144,121.3447907
0,55,0,0,0,0,1,12,4,9,-2,3,-12,0,40,42,31.07549931,-89.73253039,120.8080297
0,56,0,0,0,0,1,12,4,8,0,3,-17,0,40,42,31.07549931,-91.04832896,122.1238283
0,61,0,0,0,0,1,12,4,12,-4,3,-10,0,40,42,31.07549931,-91.4882288,122.5637281
0,62,0,0,0,0,1,12,3,10,6,4,-15,0,40,42,31.07549931,-83.29648019,114.3719795
0,63,0,0,0,0,1,12,3,8,10,6,-14,0,40,42,31.07549931,-81.3996255,112.4751248
0,64,0,0,0,0,1,12,4,8,0,3,-15,0,40,42,31.07549931,-89.89492174,120.970421
0,65,0,0,0,0,1,12,3,10,9,6,-13,0,40,42,31.07549931,-82.43729506,113.5127944
0,66,0,0,0,0,1,12,4,9,1,3,-11,0,40,42,31.07549931,-89.2014087,120.276908
0,67,0,0,0,0,1,12,3,8,9,7,-14,0,40,42,31.07549931,-81.3996255,112.4751248
0,68,0,0,0,0,1,12,3,6,12,8,-13,0,40,42,31.07549931,-79.54755407,110.6230534
0,69,0,0,0,0,1,12,3,10,8,7,-15,0,40,42,31.07549931,-83.29648019,114.3719795
0,70,0,0,0,0,1,12,4,6,3,3,-16,0,40,42,31.07549931,-89.10617728,120.1816766
0,71,0,0,0,0,1,12,3,6,11,8,-13,0,40,42,31.07549931,-79.54755407,110.6230534
0,72,0,0,0,0,1,12,3,7,10,7,-14,0,40,42,31.07549931,-80.66011566,111.735615
0,73,0,0,0,0,1,12,3,10,6,5,-18,0,40,42,31.07549931,-84.98373622,116.0592355
0,75,0,0,0,0,1,12,3,9,9,7,-14,0,40,42,31.07549931,-82.10018295,113.1756823
0,76,0,0,0,0,1,12,3,10,7,5,-15,0,40,42,31.07549931,-83.29648019,114.3719795
0,77,0,0,0,0,1,12,3,9,9,6,-15,0,40,42,31.07549931,-82.51615018,113.5916495
0,78,0,0,0,0,1,12,3,10,8,6,-16,0,40,42,31.07549931,-83.72607276,114.8015721
0,79,0,0,0,0,1,12,4,5,6,4,-15,0,40,42,31.07549931,-86.70330343,117.7788027
0,80,0,0,0,0,1,12,4,7,2,3,-12,0,40,42,31.07549931,-86.5573088,117.6328081
