tx_beam,rx_beam,tx_beam_az,rx_beam_az,tx_beam_el,rx_beam_el,mcs,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
0,0,0,0,0,0,1,21,4,7,0,2,-12,0,48,46,40.84295672,-86.02702846,126.8699852
0,1,0,0,0,0,1,21,4,11,-2,3,-11,0,48,46,40.84295672,-90.45683289,131.2997896
0,3,0,0,0,0,1,21,4,8,-1,3,-18,0,48,46,40.84295672,-91.14330126,131.986258
0,4,0,0,0,0,1,21,4,8,1,3,-15,0,48,46,40.84295672,-89.41319043,130.2561471
0,7,0,0,0,0,1,21,4,10,2,3,-12,0,48,46,40.84295672,-90.26259949,131.1055562
0,8,0,0,0,0,1,21,4,7,1,3,-15,0,48,46,40.84295672,-87.91997537,128.7629321
0,17,0,0,0,0,1,21,4,10,-2,3,-12,0,48,46,40.84295672,-90.26259949,131.1055562
0,18,0,0,0,0,1,21,4,9,-1,3,-14,0,48,46,40.84295672,-90.35517165,131.1981284
0,23,0,0,0,0,1,21,4,9,-4,3,-17,0,48,46,40.84295672,-91.94853673,132.7914934
0,24,0,0,0,0,1,21,4,10,-1,3,-14,0,48,46,40.84295672,-91.38221509,132.2251718
0,25,0,0,0,0,1,21,4,8,-3,3,-18,0,48,46,40.84295672,-91.14330126,131.986258
0,31,0,0,0,0,1,21,4,12,-3,3,-12,0,48,46,40.84295672,-92.14806412,132.9910208
0,35,0,0,0,0,1,21,4,10,-2,3,-14,0,48,46,40.84295672,-91.38221509,132.2251718
0,36,0,0,0,0,1,21,3,11,6,4,-16,0,48,46,40.84295672,-84.62553874,125.4684955
0,37,0,0,0,0,1,21,4,5,5,4,-15,0,48,46,40.84295672,-86.08729964,126.9302564
0,43,0,0,0,0,1,21,4,10,-2,3,-14,0,48,46,40.84295672,-91.38221509,132.2251718
0,49,0,0,0,0,1,21,4,10,-2,3,-14,0,48,46,40.84295672,-91.38221509,132.2251718
0,56,0,0,0,0,1,21,4,6,1,3,-15,0,48,46,40.84295672,-87.65666938,128.4996261
0,62,0,0,0,0,1,21,4,6,1,3,-16,0,48,46,40.84295672,-88.44324481,129.2862015
