tx_beam,rx_beam,tx_beam_az,rx_beam_az,tx_beam_el,rx_beam_el,mcs,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
0,0,0,0,0,0,1,12,4,8,-1,3,-14,0,39,36,31.06019579,-90.04081509,121.1010109
0,2,0,0,0,0,1,12,4,8,0,3,-14,0,39,36,31.06019579,-90.04081509,121.1010109
0,3,0,0,0,0,1,12,4,10,-2,3,-11,0,39,36,31.06019579,-90.84709788,121.9072937
0,4,0,0,0,0,1,12,4,8,-3,3,-17,0,39,36,31.06019579,-91.77092592,122.8311217
0,7,0,0,0,0,1,12,4,10,0,3,-14,0,39,36,31.06019579,-92.52652128,123.5867171
0,35,0,0,0,0,1,12,4,6,3,3,-15,0,39,36,31.06019579,-89.26705051,120.3272463
0,36,0,0,0,0,1,12,4,6,4,3,-14,0,39,36,31.06019579,-88.52742512,119.5876209
0,42,0,0,0,0,1,12,4,11,-3,3,-10,0,39,36,31.06019579,-91.0294653,122.0896611
0,51,0,0,0,0,1,12,4,12,-4,3,-11,0,39,36,31.06019579,-92.68129983,123.7414956
0,55,0,0,0,0,1,12,4,9,0,3,-12,0,39,36,31.06019579,-90.39193359,121.4521294
0,56,0,0,0,0,1,12,4,7,-1,3,-16,0,39,36,31.06019579,-89.83174994,120.8919457
0,62,0,0,0,0,1,12,3,9,8,5,-16,0,39,36,31.06019579,-83.37329267,114.4334885
0,63,0,0,0,0,1,12,3,9,9,6,-13,0,39,36,31.06019579,-82.12219348,113.1823893
0,64,0,0,0,0,1,12,4,8,-1,3,-15,0,39,36,31.06019579,-90.6175187,121.6777145
0,65,0,0,0,0,1,12,3,9,8,6,-17,0,39,36,31.06019579,-83.7892599,114.8494557
0,66,0,0,0,0,1,12,4,6,2,3,-18,0,39,36,31.06019579,-90.93328048,121.9934763
0,67,0,0,0,0,1,12,3,8,9,7,-14,0,39,36,31.06019579,-81.86032009,112.9205159
0,68,0,0,0,0,1,12,3,6,10,7,-14,0,39,36,31.06019579,-80.40500303,111.4651988
0,69,0,0,0,0,1,12,3,11,6,5,-15,0,39,36,31.06019579,-85.23317257,116.2933684
0,70,0,0,0,0,1,12,4,8,3,3,-15,0,39,36,31.06019579,-90.6175187,121.6777145
0,71,0,0,0,0,1,12,3,6,11,8,-14,0,39,36,31.06019579,-80.40500303,111.4651988
0,72,0,0,0,0,1,12,3,6,11,8,-15,0,39,36,31.06019579,-80.83029545,111.8904912
0,73,0,0,0,0,1,12,3,11,7,5,-18,0,39,36,31.06019579,-87.60418943,118.6643852
0,75,0,0,0,0,1,12,3,9,8,6,-16,0,39,36,31.06019579,-83.37329267,114.4334885
0,76,0,0,0,0,1,12,3,11,6,4,-15,0,39,36,31.06019579,-85.23317257,116.2933684
0,77,0,0,0,0,1,12,3,9,8,5,-16,0,39,36,31.06019579,-83.37329267,114.4334885
0,78,0,0,0,0,1,12,3,10,8,6,-15,0,39,36,31.06019579,-83.75240833,114.8126041
0,79,0,0,0,0,1,12,4,6,4,3,-15,0,39,36,31.06019579,-89.26705051,120.3272463
0,80,0,0,0,0,1,12,4,5,3,3,-17,0,39,36,31.06019579,-89.08981355,120.1500093
0,82,0,0,0,0,1,12,4,5,4,4,-15,0,39,36,31.06019579,-87.62730913,118.6875049
0,83,0,0,0,0,1,12,4,7,1,3,-14,0,39,36,31.06019579,-88.61469393,119.6748897
0,84,0,0,0,0,1,12,3,11,6,5,-14,0,39,36,31.06019579,-84.43810914,115.4983049
0,85,0,0,0,0,1,12,3,10,3,4,-20,0,39,36,31.06019579,-87.50596312,118.5661589
0,86,0,0,0,0,1,12,3,8,10,7,-15,0,39,36,31.06019579,-82.3093081,113.3695039
0,87,0,0,0,0,1,12,3,11,7,5,-14,0,39,36,31.06019579,-84.43810914,115.4983049
0,88,0,0,0,0,1,12,3,5,12,8,-15,0,39,36,31.06019579,-80.19696132,111.2571571
0,89,0,0,0,0,1,12,4,8,0,3,-15,0,39,36,31.06019579,-90.6175187,121.6777145
0,90,0,0,0,0,1,12,3,9,7,6,-15,0,39,36,31.06019579,-82.95732544,114.0175212
0,91,0,0,0,0,1,12,4,9,-3,3,-15,0,39,36,31.06019579,-91.98529866,123.0454945
0,92,0,0,0,0,1,12,4,7,3,3,-14,0,39,36,31.06019579,-88.61469393,119.6748897
0,93,0,0,0,0,1,12,3,10,7,6,-14,0,39,36,31.06019579,-83.32281576,114.3830116
0,94,0,0,0,0,1,12,2,10,14,10,-18,0,39,36,31.06019579,-79.17136151,110.2315573
0,95,0,0,0,0,1,12,4,10,-2,3,-14,0,39,36,31.06019579,-92.52652128,123.5867171
0,96,0,0,0,0,1,12,4,4,5,4,-15,0,39,36,31.06019579,-86.23416279,117.2943586
0,98,0,0,0,0,1,12,4,9,0,3,-14,0,39,36,31.06019579,-91.45417697,122.5143728
0,99,0,0,0,0,1,12,4,4,6,5,-16,0,39,36,31.06019579,-86.98060878,118.0408046
0,0,0,0,0,0,1,12,4,10,-5,3,-12,0,40,37,31.07549931,-91.29247506,122.3679744
0,1,0,0,0,0,1,12,4,10,-1,3,-11,0,40,37,31.07549931,-90.73266727,121.8081666
0,2,0,0,0,0,1,12,4,9,1,3,-12,0,40,37,31.07549931,-90.28203305,121.3575324
0,3,0,0,0,0,1,12,4,9,-1,3,-15,0,40,37,31.07549931,-91.87539813,122.9508974
0,6,0,0,0,0,1,12,4,10,-2,3,-11,0,40,37,31.07549931,-90.73266727,121.8081666
0,24,0,0,0,0,1,12,4,10,-4,3,-15,0,40,37,31.07549931,-92.97189846,124.0473978
0,35,0,0,0,0,1,12,4,6,4,3,-13,0,40,37,31.07549931,-87.57511657,118.6506159
0,36,0,0,0,0,1,12,4,6,3,3,-17,0,40,37,31.07549931,-90.26084442,121.3363437
0,39,0,0,0,0,1,12,0,28,-3,3,-12,0,40,37,31.07549931,-79.91399863,110.9894979
0,40,0,0,0,0,1,12,0,28,-3,3,-12,0,40,37,31.07549931,-79.91399863,110.9894979
0,48,0,0,0,0,1,12,4,10,-5,3,-14,0,40,37,31.07549931,-92.41209066,123.48759
0,53,0,0,0,0,1,12,4,9,-5,3,-17,0,40,37,31.07549931,-92.93764152,124.0131408
0,54,0,0,0,0,1,12,4,11,-2,3,-10,0,40,37,31.07549931,-90.91569064,121.9911899
0,55,0,0,0,0,1,12,4,8,1,2,-14,0,40,37,31.07549931,-89.92038226,120.9958816
0,56,0,0,0,0,1,12,4,9,-3,3,-19,0,40,37,31.07549931,nan,nan
0,57,0,0,0,0,1,12,4,11,-3,3,-13,0,40,37,31.07549931,-92.6110333,123.6865326
0,62,0,0,0,0,1,12,3,8,9,6,-14,0,40,37,31.07549931,-81.78373056,112.8592299
0,63,0,0,0,0,1,12,3,9,9,6,-13,0,40,37,31.07549931,-82.05018741,113.1256867
0,64,0,0,0,0,1,12,4,4,1,3,-18,0,40,37,31.07549931,-88.27172143,119.3472207
0,65,0,0,0,0,1,12,3,12,8,6,-9,0,40,37,31.07549931,-82.87675875,113.9522581
0,66,0,0,0,0,1,12,4,5,5,4,-13,0,40,37,31.07549931,-85.94947941,117.0249787
0,67,0,0,0,0,1,12,3,7,11,7,-13,0,40,37,31.07549931,-80.5954694,111.6709687
0,68,0,0,0,0,1,12,3,6,10,7,-15,0,40,37,31.07549931,-80.75826936,111.8337687
0,69,0,0,0,0,1,12,3,10,7,5,-18,0,40,37,31.07549931,-85.71493778,116.7904371
0,70,0,0,0,0,1,12,4,10,1,3,-11,0,40,37,31.07549931,-90.73266727,121.8081666
0,71,0,0,0,0,1,12,3,6,11,8,-15,0,40,37,31.07549931,-80.75826936,111.8337687
0,72,0,0,0,0,1,12,3,5,13,9,-14,0,40,37,31.07549931,-79.71904629,110.7945456
0,73,0,0,0,0,1,12,3,8,8,6,-18,0,40,37,31.07549931,-83.55902675,114.6345261
0,74,0,0,0,0,1,12,4,8,0,3,-15,0,40,37,31.07549931,-90.49708588,121.5725852
0,75,0,0,0,0,1,12,4,4,6,4,-17,0,40,37,31.07549931,-87.55915461,118.6346539
0,76,0,0,0,0,1,12,3,10,6,4,-18,0,40,37,31.07549931,-85.71493778,116.7904371
0,77,0,0,0,0,1,12,3,12,7,5,-10,0,40,37,31.07549931,-83.35422437,114.4297237
0,78,0,0,0,0,1,12,3,11,8,7,-10,0,40,37,31.07549931,-82.44246357,113.5179629
0,79,0,0,0,0,1,12,4,9,3,3,-10,0,40,37,31.07549931,-89.21978967,120.295289
0,80,0,0,0,0,1,12,3,11,6,4,-15,0,40,37,31.07549931,-85.09290285,116.1684022
0,81,0,0,0,0,1,12,4,12,-6,3,-14,0,40,37,31.07549931,nan,nan
0,82,0,0,0,0,1,12,4,5,5,4,-16,0,40,37,31.07549931,-88.20456039,119.2800597
0,83,0,0,0,0,1,12,4,7,1,3,-14,0,40,37,31.07549931,-88.48212384,119.5576231
0,84,0,0,0,0,1,12,4,5,5,4,-14,0,40,37,31.07549931,-86.71994966,117.795449
0,85,0,0,0,0,1,12,4,7,0,3,-15,0,40,37,31.07549931,-89.11310614,120.1886054
0,86,0,0,0,0,1,12,3,9,8,6,-15,0,40,37,31.07549931,-82.88379623,113.9592955
0,87,0,0,0,0,1,12,3,11,7,5,-16,0,40,37,31.07549931,-85.88796628,116.9634656
0,88,0,0,0,0,1,12,3,5,12,8,-15,0,40,37,31.07549931,-80.12829006,111.2037894
0,89,0,0,0,0,1,12,4,5,4,4,-13,0,40,37,31.07549931,-85.94947941,117.0249787
0,90,0,0,0,0,1,12,3,9,6,5,-17,0,40,37,31.07549931,-83.71573069,114.79123
0,92,0,0,0,0,1,12,4,7,1,3,-15,0,40,37,31.07549931,-89.11310614,120.1886054
0,93,0,0,0,0,1,12,3,10,7,6,-14,0,40,37,31.07549931,-83.24682774,114.322327
0,94,0,0,0,0,1,12,3,4,14,10,-15,0,40,37,31.07549931,-79.09506714,110.1705664
0,95,0,0,0,0,1,12,4,11,-1,3,-11,0,40,37,31.07549931,-91.48080486,122.5563042
0,96,0,0,0,0,1,12,3,10,8,6,-14,0,40,37,31.07549931,-83.24682774,114.322327
0,99,0,0,0,0,1,12,3,10,8,6,-14,0,40,37,31.07549931,-83.24682774,114.322327
0,1,0,0,0,0,1,12,4,7,1,3,-14,0,40,38,31.07549931,-88.34955375,119.4250531
0,2,0,0,0,0,1,12,4,7,3,2,-15,0,40,38,31.07549931,-88.98053606,120.0560354
0,3,0,0,0,0,1,12,4,9,-2,3,-13,0,40,38,31.07549931,-90.70325421,121.7787535
0,5,0,0,0,0,1,12,4,11,-4,3,-14,0,40,38,31.07549931,-93.06237285,124.1378722
0,35,0,0,0,0,1,12,3,10,6,4,-18,0,40,38,31.07549931,-85.56869747,116.6441968
0,36,0,0,0,0,1,12,4,8,2,3,-15,0,40,38,31.07549931,-90.37665305,121.4521524
0,41,0,0,0,0,1,12,4,10,-3,3,-14,0,40,38,31.07549931,-92.29766004,123.3731593
0,44,0,0,0,0,1,12,4,11,-2,3,-15,0,40,38,31.07549931,nan,nan
0,54,0,0,0,0,1,12,4,8,1,3,-12,0,40,38,31.07549931,-88.55044048,119.6259398
0,55,0,0,0,0,1,12,4,7,0,3,-15,0,40,38,31.07549931,-88.98053606,120.0560354
0,57,0,0,0,0,1,12,4,9,-2,3,-14,0,40,38,31.07549931,-91.23437591,122.3098752
0,61,0,0,0,0,1,12,4,5,4,3,-14,0,40,38,31.07549931,-86.566628,117.6421273
0,62,0,0,0,0,1,12,3,7,10,7,-14,0,40,38,31.07549931,-80.95634242,112.0318417
0,63,0,0,0,0,1,12,3,10,8,5,-16,0,40,38,31.07549931,-84.03002485,115.1055242
0,64,0,0,0,0,1,12,3,10,4,3,-18,0,40,38,31.07549931,-85.56869747,116.6441968
0,65,0,0,0,0,1,12,3,11,7,5,-13,0,40,38,31.07549931,-83.70793784,114.7834371
0,66,0,0,0,0,1,12,3,10,8,5,-15,0,40,38,31.07549931,-83.60043228,114.6759316
0,67,0,0,0,0,1,12,3,7,10,7,-13,0,40,38,31.07549931,-80.52141271,111.596912
0,68,0,0,0,0,1,12,3,9,8,7,-13,0,40,38,31.07549931,-81.97818134,113.0536806
0,69,0,0,0,0,1,12,3,11,6,5,-16,0,40,38,31.07549931,-85.74769655,116.8231959
0,71,0,0,0,0,1,12,3,8,10,7,-13,0,40,38,31.07549931,-81.25815301,112.3336523
0,72,0,0,0,0,1,12,2,10,13,9,-18,0,40,38,31.07549931,-79.01982256,110.0953219
0,73,0,0,0,0,1,12,3,9,9,7,-13,0,40,38,31.07549931,-81.97818134,113.0536806
0,74,0,0,0,0,1,12,4,5,6,4,-14,0,40,38,31.07549931,-86.566628,117.6421273
0,75,0,0,0,0,1,12,4,10,0,3,-15,0,40,38,31.07549931,-92.85746784,123.9329671
0,76,0,0,0,0,1,12,3,13,5,4,-13,0,40,38,31.07549931,-85.90915297,116.9846523
0,77,0,0,0,0,1,12,4,5,5,4,-14,0,40,38,31.07549931,-86.566628,117.6421273
0,78,0,0,0,0,1,12,3,9,8,5,-17,0,40,38,31.07549931,-83.64220148,114.7177008
0,80,0,0,0,0,1,12,3,10,8,5,-12,0,40,38,31.07549931,-82.31165458,113.3871539
0,81,0,0,0,0,1,12,4,10,-3,3,-17,0,40,38,31.07549931,nan,nan
0,82,0,0,0,0,1,12,4,7,3,3,-13,0,40,38,31.07549931,-87.71857145,118.7940708
0,83,0,0,0,0,1,12,4,6,2,3,-14,0,40,38,31.07549931,-88.19595889,119.2714582
0,84,0,0,0,0,1,12,4,8,0,3,-14,0,40,38,31.07549931,-89.79994944,120.8754487
0,86,0,0,0,0,1,12,4,5,3,4,-15,0,40,38,31.07549931,-87.31930723,118.3948065
0,87,0,0,0,0,1,12,3,10,7,6,-14,0,40,38,31.07549931,-83.17083971,114.246339
0,88,0,0,0,0,1,12,3,8,11,7,-13,0,40,38,31.07549931,-81.25815301,112.3336523
0,89,0,0,0,0,1,12,3,9,8,5,-14,0,40,38,31.07549931,-82.39429979,113.4697991
0,90,0,0,0,0,1,12,3,12,5,3,-15,0,40,38,31.07549931,-86.45937661,117.5348759
0,93,0,0,0,0,1,12,4,4,5,3,-18,0,40,38,31.07549931,-88.12225496,119.1977543
0,94,0,0,0,0,1,12,2,10,13,9,-18,0,40,38,31.07549931,-79.01982256,110.0953219
0,95,0,0,0,0,1,12,4,9,0,3,-15,0,40,38,31.07549931,-91.7654976,122.8409969
0,96,0,0,0,0,1,12,3,8,10,7,-14,0,40,38,31.07549931,-81.70714102,112.7826403
0,99,0,0,0,0,1,12,3,9,9,7,-15,0,40,38,31.07549931,-82.81026702,113.8857663
0,0,0,0,0,0,1,12,4,9,-2,3,-13,0,39,38,31.06019579,-90.70325421,121.76345
0,1,0,0,0,0,1,12,3,9,4,3,-21,0,39,38,31.06019579,-86.45901963,117.5192154
0,2,0,0,0,0,1,12,4,6,2,3,-17,0,39,38,31.06019579,-90.14381835,121.2040141
