-86.809064,-100.000000,-91.815247,-100.000000,-90.904413,-91.500699,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-89.267297,-89.695768,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-89.267297,-86.493573,-88.602830,-100.000000,-100.000000,-100.000000,-100.000000,-92.358297,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-86.545232,-90.339299,-75.721583,-90.339299,-100.000000,-92.623542,-100.000000,-83.381789,-81.364891,-84.248898,-100.000000
-100.000000,-87.755537,-90.226890,-100.000000,-100.000000,-100.000000,-100.000000,-94.565843,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-88.757925,-100.000000,-100.000000,-100.000000,-74.729331,-91.255439,-100.000000,-88.602830,-100.000000,-100.000000,-100.000000,-100.000000,-90.226890,-89.774185,-100.000000,-100.000000,-100.000000,-100.000000,-87.755537,-85.227487,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-89.267297,-90.758012,-100.000000,-89.774185,-92.592111,-100.000000,-90.226890,-91.469528,-87.916964,-100.000000,-87.154501,-91.820255,-88.667036,-100.000000,-100.000000,-80.620677,-85.862590,-82.751396,-100.000000,-83.959703,-74.044410
-90.339299,-86.545232,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-90.695631,-100.000000,-100.000000,-100.000000,-100.000000,-89.844001,-89.359453,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-89.164647,-90.954993,-76.316598,-100.000000,-100.000000,-88.934757,-85.415713,-86.493573,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-92.358297,-75.268352,-100.000000,-100.000000,-89.317875,-91.469528,-100.000000,-100.000000,-89.164647,-100.000000,-100.000000,-91.469528,-88.351203,-88.935064,-100.000000,-100.000000,-92.592111,-89.844001,-91.724321,-83.052755,-83.334502,-93.164870,-81.063159,-84.433445,-77.233395,-71.052494
-87.257125,-89.387730,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-90.336791,-100.000000,-100.000000,-100.000000,-91.583302,-86.688461,-100.000000,-100.000000,-100.000000,-100.000000,-89.274547,-89.690446,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-90.336791,-100.000000,-100.000000,-100.000000,-100.000000,-84.573446,-86.828004,-90.250254,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-91.608593,-100.000000,-89.690446,-100.000000,-100.000000,-91.018188,-90.250254,-100.000000,-100.000000,-91.399034,-87.374327,-100.000000,-92.461277,-100.000000,-100.000000,-90.453074,-86.828004,-82.182995,-100.000000,-83.128199,-79.813501,-83.901366,-72.386005,-69.044597
-86.493573,-90.135824,-100.000000,-100.000000,-92.599756,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-88.935064,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-79.618284,-100.000000,-91.469528,-100.000000,-90.226890,-91.255439,-100.000000,-100.000000,-100.000000,-100.000000,-82.536600,-85.875695,-100.000000,-100.000000,-100.000000,-91.500699,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-90.339299,-100.000000,-100.000000,-100.000000,-90.954993,-100.000000,-100.000000,-100.000000,-89.695768,-89.844001,-100.000000,-89.209071,-100.000000,-89.844001,-100.000000,-82.010205,-83.049128,-88.351203,-79.677682,-84.578984,-76.413929,-68.968290,-68.580684
-88.746059,-100.000000,-100.000000,-100.000000,-91.929678,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-88.746059,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-89.274547,-91.889495,-100.000000,-100.000000,-100.000000,-100.000000,-91.062887,-91.583302,-100.000000,-100.000000,-100.000000,-91.399034,-82.612588,-85.995160,-100.000000,-92.700005,-100.000000,-90.810062,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-89.425769,-90.867912,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-91.583302,-90.810062,-91.583302,-100.000000,-89.964434,-89.322845,-81.323810,-88.060193,-81.438420,-79.991645,-83.928413,-72.097822,-67.599581,-69.044597
-90.758012,-100.000000,-100.000000,-88.602830,-89.023486,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-91.195596,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-87.124555,-82.107007,-91.815247,-100.000000,-100.000000,-91.554694,-100.000000,-100.000000,-100.000000,-92.599756,-100.000000,-100.000000,-100.000000,-89.695768,-100.000000,-92.034642,-100.000000,-100.000000,-100.000000,-90.695631,-89.017502,-100.000000,-91.469528,-100.000000,-87.124555,-100.000000,-83.381789,-81.364891,-87.916964,-79.252586,-83.049128,-77.088023,-68.968290,-67.156190,-71.039699
-100.000000,-90.333846,-90.726794,-88.519090,-90.867912,-100.000000,-100.000000,-100.000000,-100.000000,-90.145444,-100.000000,-89.387730,-91.369870,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-91.930156,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-84.518336,-100.000000,-100.000000,-92.470845,-100.000000,-91.062887,-100.000000,-100.000000,-100.000000,-91.018188,-100.000000,-91.308145,-100.000000,-91.018188,-100.000000,-100.000000,-100.000000,-100.000000,-92.461277,-86.626143,-90.336791,-93.843759,-89.971475,-100.000000,-87.257125,-89.322845,-82.182995,-83.128199,-100.000000,-80.851632,-89.805669,-72.097822,-68.172619,-68.124196,-74.124368
-100.000000,-91.255439,-100.000000,-89.021997,-100.000000,-100.000000,-100.000000,-100.000000,-90.226890,-100.000000,-100.000000,-89.267297,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-90.695631,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-87.755537,-83.049128,-87.357051,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-79.836047,-100.000000,-100.000000,-100.000000,-100.000000,-89.863581,-100.000000,-100.000000,-100.000000,-100.000000,-90.997408,-89.576016,-88.602830,-91.500699,-100.000000,-100.000000,-87.448846,-100.000000,-83.522166,-100.000000,-85.163294,-79.916538,-89.209071,-76.413929,-68.968290,-68.056068,-71.039699,-80.620677
-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-90.336791,-100.000000,-89.690446,-89.387730,-100.000000,-100.000000,-100.000000,-92.148416,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-86.179191,-83.042181,-90.243289,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-91.583302,-100.000000,-89.690446,-100.000000,-100.000000,-100.000000,-90.867912,-100.000000,-88.552321,-90.517181,-87.000333,-91.018188,-100.000000,-100.000000,-100.000000,-88.060193,-100.000000,-82.231835,-85.317295,-81.854387,-80.421639,-81.141054,-70.592692,-67.222071,-69.251001,-74.543939,-83.576380
