0.028284,0.074988,0.028307,0.014973,0.11583,0.005004,0.033459,0.047975,0.038584,0.0065476
0.046302,0.11034,0.069176,0.015569,0.01429,0.06644,0.0093305,0.062082,0.084929,0.038525
0.0048624,0.021149,0.13162,0.0013869,0.049619,0.071273,0.013991,0.026566,0.048989,0.050502
0.0059131,0.016211,0.0012745,0.014785,0.038713,0.0028449,0.017524,0.0058179,0.031491,0.059622
0.013605,0.012213,0.032253,0.019303,0.0031762,0.0077331,0.0077383,0.032347,0.025598,0.11916
0.016913,0.0096672,0.03138,0.007226,0.011845,0.042985,0.016048,0.017288,0.018606,0.040022
0.048165,0.00064675,0.0022696,0.01284,0.0076004,0.0090487,0.037232,0.0087815,0.010233,0.0080445
0.013139,0.018466,0.020081,0.0069965,0.0013175,0.039702,0.017574,0.0013948,0.032489,0.0096733
0.094323,0.068949,0.0038095,0.059571,0.071231,0.019225,0.010185,0.016086,0.058933,0.016701
0.017295,0.0019946,0.026296,0.011426,0.0088798,0.017713,0.023682,0.083167,0.066274,0.010993
0.01196,0.00012739,0.017733,0.020119,0.0092443,0.0024539,0.0075376,0.00059868,0.061249,0.068978
0.00077171,0.018372,0.0037773,0.0002288,0.032042,0.0057258,0.049036,0.0019964,0.006526,0.050122
0.047606,0.025188,0.023259,0.040968,0.0016701,0.016604,0.020152,0.0065341,0.02139,0.011267
0.099475,0.003069,0.0176,0.012171,0.046404,0.020614,0.0159,0.055444,7.7715e-06,0.010564
0.057455,0.038194,0.048979,0.0010202,0.053929,0.11108,0.077253,0.0035317,0.022671,0.048108
0.017243,0.044749,0.00066184,0.025527,0.0010509,0.023643,0.010914,0.079929,0.027667,0.0082918
0.0050614,0.0099206,0.024168,0.0080069,0.019698,0.035668,0.039555,0.065015,0.083193,0.054727
0.038141,0.012288,0.050778,0.23497,0.0026078,0.042301,0.043718,0.0046877,0.0022221,0.0089231
0.045108,0.017609,0.010541,0.029542,0.0099968,0.0045091,0.046165,0.014844,0.023218,0.0014566
0.0065047,0.039049,0.043179,0.045946,0.0042178,0.03079,0.013257,0.036403,0.09493,0.011479
0.046422,0.03984,0.045354,0.034089,0.0048308,0.039366,0.072254,0.010363,0.0040726,0.049738
0.010726,0.031495,0.028525,0.0011307,0.010277,0.035898,0.0029199,0.0066504,0.048044,0.0029138
0.0018263,0.033922,0.0036277,0.0093186,0.068067,0.030915,0.036296,0.030562,0.0055908,0.031102
0.030597,0.02587,0.044981,0.0057634,0.013104,0.010061,0.027965,0.088184,0.075258,0.0045083
0.011224,0.02435,0.028861,0.03016,0.060288,0.032083,0.029792,0.042838,0.081468,0.014964
0.010079,0.018621,0.015699,0.0031833,0.031534,0.07624,0.027689,0.020234,0.012978,0.014859
0.027822,0.0052008,0.073357,0.018764,0.0047244,0.020739,0.026456,0.0073675,0.0044395,0.023428
0.027056,0.085997,0.010655,0.037938,0.12023,0.010249,0.052552,0.021492,0.011167,0.0027996
0.097351,0.0042068,0.0099679,0.0041306,0.031693,0.010458,0.011623,0.065681,0.016357,0.013995
0.0042198,0.054225,0.01123,0.017224,0.028841,0.10527,0.050398,0.012373,0.03146,0.010242
0.059019,0.057691,0.019241,0.010443,0.0050126,0.11895,0.023876,0.072328,0.018495,0.024185
0.0021787,0.0103,0.06296,0.074245,0.022533,0.0041283,0.085975,0.059125,0.0078845,0.050014
0.055412,0.062523,0.078434,0.022882,0.0024182,0.023173,0.029054,0.070081,0.10341,0.0016394
0.001012,0.088293,0.065432,0.025299,0.019472,0.0078127,0.010727,0.050014,0.036018,0.037901
0.033756,0.030002,0.017877,0.0041251,0.0048248,0.07951,0.024267,0.00034314,0.034273,0.054579
0.041876,0.01688,0.082684,0.01622,0.029182,0.020989,0.048809,0.00012821,0.013103,0.0027763
0.031434,0.0045831,0.042211,0.0015774,0.10087,0.016142,0.07524,0.017022,0.012295,0.012596
0.0011111,0.0095056,0.042292,0.010208,0.015018,0.083328,0.0078133,0.015829,0.004084,0.079626
0.03195,0.039805,0.050488,0.031251,0.016821,0.00040467,0.017128,0.030134,0.11243,0.0038808
0.0093471,0.0081859,0.032891,0.021447,0.008785,0.0011295,0.0015265,0.043596,0.040284,0.073295
0.0092565,0.012181,0.0020952,0.0012438,0.046861,0.011813,0.075013,0.0088777,0.023546,0.025448
0.0043555,0.036375,0.015531,0.0046325,0.018369,0.046691,0.053998,0.08635,0.030164,0.0031241
0.074207,0.006244,0.0024,0.064008,0.017062,0.0026497,0.028524,0.0099641,0.0059211,0.019503
0.07513,0.021369,0.006882,0.031951,0.018243,0.03768,0.043546,0.023907,0.045178,0.024663
0.0010911,0.0015644,0.04864,0.10248,0.0045262,0.017407,0.029539,0.010737,0.0025471,0.042537
0.016827,0.041334,0.0088073,0.012254,0.045539,0.032023,0.01511,0.026781,0.065847,0.02488
0.044331,0.0098423,0.013353,0.02803,0.0068623,0.064758,0.029787,0.0030198,0.095396,0.068043
0.049988,0.043095,0.0074703,0.016466,0.027557,0.018399,0.0030186,0.0070068,0.012333,0.037921
0.0012289,0.009977,0.0030585,0.010166,0.023648,0.070391,0.03803,0.0038047,0.010961,0.03727
0.01892,0.0094069,0.018769,0.02363,0.0068964,0.0042406,0.0067619,0.026502,0.044183,0.10174
0.0044036,0.0011703,0.0007707,0.0078925,0.030463,0.052388,0.021786,0.0014157,0.0090066,0.018284
0.025193,0.026955,0.037683,0.0045601,0.016405,0.09149,0.091911,0.0036909,0.0068205,0.05082
0.0074608,0.021958,0.0019435,0.0033886,0.022582,0.0010855,0.0028738,0.027097,0.0065416,0.014435
0.10856,0.029768,0.036921,0.051763,0.095574,0.011216,0.012725,0.0029661,0.081777,0.0033552
0.0089023,0.013807,0.0039772,0.075123,0.017609,0.070535,0.004783,0.0019136,0.057808,0.0076244
0.010156,0.066011,0.014272,0.013699,0.026297,0.027766,0.016072,0.0074116,0.010168,0.00905
