tx_beam,rx_beam,tx_beam_az,rx_beam_az,tx_beam_el,rx_beam_el,mcs,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
0,0,0,0,0,0,1,15,4,6,2,3,-14,0,40,42,34.22079523,-87.53302642,121.7538216
0,2,0,0,0,0,1,15,4,7,2,3,-16,0,40,42,34.22079523,-89.08123802,123.3020332
0,3,0,0,0,0,1,15,4,7,3,3,-14,0,40,42,34.22079523,-87.81927341,122.0400686
0,4,0,0,0,0,1,15,4,10,2,3,-10,0,40,42,34.22079523,-89.60070637,123.8215016
0,7,0,0,0,0,1,15,4,7,4,3,-12,0,40,42,34.22079523,-86.5573088,120.778104
0,8,0,0,0,0,1,15,4,8,-4,1,-14,0,40,42,34.22079523,-89.31821813,123.5390134
0,11,0,0,0,0,1,15,0,20,-6,3,-14,0,40,42,34.22079523,-72.33917923,106.5599745
0,12,0,0,0,0,1,15,0,20,-6,3,-14,0,40,42,34.22079523,-72.33917923,106.5599745
0,13,0,0,0,0,1,15,0,20,-6,3,-14,0,40,42,34.22079523,-72.33917923,106.5599745
0,16,0,0,0,0,1,15,4,10,-4,3,-10,0,40,42,34.22079523,-89.60070637,123.8215016
0,17,0,0,0,0,1,15,4,10,0,3,-8,0,40,42,34.22079523,-88.08388879,122.304684
0,29,0,0,0,0,1,15,4,10,-6,0,-15,0,40,42,34.22079523,-92.39974536,126.6205406
0,31,0,0,0,0,1,15,4,12,-1,3,-11,0,40,42,34.22079523,-92.0339348,126.25473
0,35,0,0,0,0,1,15,3,13,5,4,-12,0,40,42,34.22079523,-84.20415293,118.4249482
0,36,0,0,0,0,1,15,3,10,7,5,-15,0,40,42,34.22079523,-83.29648019,117.5172754
0,37,0,0,0,0,1,15,4,6,1,3,-15,0,40,42,34.22079523,-88.31960185,122.5403971
0,42,0,0,0,0,1,15,4,6,1,3,-15,0,40,42,34.22079523,-88.31960185,122.5403971
0,43,0,0,0,0,1,15,4,12,-6,3,-12,0,40,42,34.22079523,-92.57964081,126.800436
0,44,0,0,0,0,1,15,4,8,0,3,-15,0,40,42,34.22079523,-89.89492174,124.115717
0,47,0,0,0,0,1,15,4,12,-4,3,-11,0,40,42,34.22079523,-92.0339348,126.25473
0,49,0,0,0,0,1,15,4,8,-1,3,-18,0,40,42,34.22079523,-91.62503257,125.8458278
0,51,0,0,0,0,1,15,4,9,-1,3,-16,0,40,42,34.22079523,-91.85701716,126.0778124
0,53,0,0,0,0,1,15,4,8,0,3,-15,0,40,42,34.22079523,-89.89492174,124.115717
0,54,0,0,0,0,1,15,4,10,-3,3,-10,0,40,42,34.22079523,-89.60070637,123.8215016
0,55,0,0,0,0,1,15,4,7,0,3,-16,0,40,42,34.22079523,-89.08123802,123.3020332
0,56,0,0,0,0,1,15,4,6,2,3,-14,0,40,42,34.22079523,-87.53302642,121.7538216
0,58,0,0,0,0,1,15,4,8,0,3,-15,0,40,42,34.22079523,-89.89492174,124.115717
0,60,0,0,0,0,1,15,4,10,-3,3,-12,0,40,42,34.22079523,-90.72032197,124.9411172
0,61,0,0,0,0,1,15,4,9,-2,3,-18,0,40,42,34.22079523,-92.91926055,127.1400558
0,62,0,0,0,0,1,15,3,7,9,6,-15,0,40,42,34.22079523,-81.09504537,115.3158406
0,63,0,0,0,0,1,15,3,5,12,8,-15,0,40,42,34.22079523,-79.78493378,114.005729
0,64,0,0,0,0,1,15,4,5,1,3,-16,0,40,42,34.22079523,-87.43455565,121.6553509
0,65,0,0,0,0,1,15,3,7,10,7,-14,0,40,42,34.22079523,-80.66011566,114.8809109
0,66,0,0,0,0,1,15,3,9,4,4,-18,0,40,42,34.22079523,-83.76405187,117.9848471
0,67,0,0,0,0,1,15,2,10,13,9,-18,0,40,42,34.22079523,-78.71101148,112.9318067
0,68,0,0,0,0,1,15,2,10,14,9,-15,0,40,42,34.22079523,-77.18595667,111.4067519
0,69,0,0,0,0,1,15,3,9,10,8,-15,0,40,42,34.22079523,-82.51615018,116.7369454
0,70,0,0,0,0,1,15,4,5,3,3,-16,0,40,42,34.22079523,-87.43455565,121.6553509
0,71,0,0,0,0,1,15,2,10,13,9,-14,0,40,42,34.22079523,-76.67760507,110.8984003
0,72,0,0,0,0,1,15,2,11,14,10,-14,0,40,42,34.22079523,-77.86635977,112.087155
