tx_beam,rx_beam,tx_beam_az,rx_beam_az,tx_beam_el,rx_beam_el,mcs,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
0,92,0,0,0,0,1,15,4,7,4,3,-13,0,51,49,34.29116888,-86.26030051,120.5514694
0,94,0,0,0,0,1,15,3,14,5,3,-12,0,51,49,34.29116888,-85.66056475,119.9517336
0,95,0,0,0,0,1,15,4,5,5,4,-17,0,51,49,34.29116888,-87.08780122,121.3789701
0,97,0,0,0,0,1,15,4,7,3,3,-15,0,51,49,34.29116888,-87.52226511,121.813434
0,98,0,0,0,0,1,15,4,8,2,3,-15,0,51,49,34.29116888,-89.03251767,123.3236865
0,1,0,0,0,0,1,15,4,6,2,3,-16,0,51,50,34.29116888,-87.78031234,122.0714812
0,3,0,0,0,0,1,15,4,10,-4,3,-17,0,51,50,34.29116888,-92.603916,126.8950849
0,7,0,0,0,0,1,15,4,11,-2,3,-15,0,51,50,34.29116888,-92.26219112,126.55336
0,20,0,0,0,0,1,15,4,9,-0.5,3,-16,2,51,50,34.29116888,-90.97781291,125.2689818
0,39,0,0,0,0,1,15,4,8,2,3,-13,0,51,50,34.29116888,-87.51755619,121.8087251
0,40,0,0,0,0,1,15,4,9,0,3,-15,0,51,50,34.29116888,-90.44669121,124.7378601
0,58,0,0,0,0,1,15,4,11,-3,3,-14,0,51,50,34.29116888,-91.6970769,125.9882458
0,60,0,0,0,0,1,15,4,12,-3,3,-16,0,51,50,34.29116888,-93.89931145,128.1904803
0,62,0,0,0,0,1,15,4,10,-5,3,-15,0,51,50,34.29116888,-91.48430041,125.7754693
0,64,0,0,0,0,1,15,3,9,7,5,-17,0,51,50,34.29116888,-82.75985097,117.0510198
0,65,0,0,0,0,1,15,4,7,4,3,-11,0,51,50,34.29116888,-84.85927526,119.1504441
0,66,0,0,0,0,1,15,4,8,1,3,-15,0,51,50,34.29116888,-88.88928846,123.1804573
0,67,0,0,0,0,1,15,4,10,-1,3,-14,0,51,50,34.29116888,-90.92449261,125.2156615
0,68,0,0,0,0,1,15,3,5,12,7,-14,0,51,50,34.29116888,-78.62902328,112.9201922
0,69,0,0,0,0,1,15,4,6,6,5,-13,0,51,50,34.29116888,-85.42058605,119.7117549
0,71,0,0,0,0,1,15,4,8,3,4,-12,0,51,50,34.29116888,-86.83169005,121.1228589
0,72,0,0,0,0,1,15,4,10,0,3,-11,0,51,50,34.29116888,-89.24506922,123.5362381
0,73,0,0,0,0,1,15,3,8,11,7,-14,0,51,50,34.29116888,-80.77646685,115.0676357
0,74,0,0,0,0,1,15,3,13,6,4,-14,0,51,50,34.29116888,-84.81614709,119.107316
0,75,0,0,0,0,1,15,4,7,5,4,-14,0,51,50,34.29116888,-86.75871272,121.0498816
0,76,0,0,0,0,1,15,3,10,7,5,-16,0,51,50,34.29116888,-83.11816858,117.4093375
0,77,0,0,0,0,1,15,4,7,2,2,-15,0,51,50,34.29116888,-87.38969503,121.6808639
0,79,0,0,0,0,1,15,3,10,9,5,-15,0,51,50,34.29116888,-82.68857601,116.9797449
0,80,0,0,0,0,1,15,3,11,5,3.5,-17,0,51,50,34.29116888,-84.85952327,119.1506922
0,82,0,0,0,0,1,15,3,16,4,3,-9,0,51,50,34.29116888,-86.35871994,120.6498888
0,83,0,0,0,0,1,15,3,10,7,5,-15,0,51,50,34.29116888,-82.68857601,116.9797449
0,84,0,0,0,0,1,15,3,8,9,7,-15,0,51,50,34.29116888,-81.21894862,115.5101175
0,85,0,0,0,0,1,15,3,11,6,4,-15,0,51,50,34.29116888,-83.6554513,117.9466202
0,86,0,0,0,0,1,15,4,12,0,3,-10,0,51,50,34.29116888,-90.62507542,124.9162443
0,87,0,0,0,0,1,15,4,8,3,3,-14,0,51,50,34.29116888,-88.20342233,122.4945912
0,88,0,0,0,0,1,15,4,12,-2,3,-14,0,51,50,34.29116888,-92.80789944,127.0990683
0,89,0,0,0,0,1,15,4,8,1,3,-15,0,51,50,34.29116888,-88.88928846,123.1804573
0,90,0,0,0,0,1,15,3,9,8,5,-14,0,51,50,34.29116888,-81.51194928,115.8031182
0,91,0,0,0,0,1,15,3,8,10,7,-14,0,51,50,34.29116888,-80.77646685,115.0676357
0,92,0,0,0,0,1,15,4,4,6,5,-15,0,51,50,34.29116888,-84.1534868,118.4446557
0,93,0,0,0,0,1,15,4,5,5,4,-12,0,51,50,34.29116888,-83.53164482,117.8228137
0,94,0,0,0,0,1,15,4,6,5,3,-13,0,51,50,34.29116888,-85.42058605,119.7117549
0,95,0,0,0,0,1,15,3,11,8,6,-13,0,51,50,34.29116888,-82.7590879,117.0502568
0,97,0,0,0,0,1,15,4,6,3,3,-16,0,51,50,34.29116888,-87.78031234,122.0714812
0,98,0,0,0,0,1,15,4,10,2,3,-12,0,51,50,34.29116888,-89.80487702,124.0960459
0,99,0,0,0,0,1,15,4,7,3,3,-17,0,51,50,34.29116888,-88.65165963,122.9428285
0,0,0,0,0,0,1,15,4,9,0,3,-13,0,51,50,34.29116888,-89.38444783,123.6756167
0,1,0,0,0,0,1,15,4,6,1,3,-18,0,51,50,34.29116888,-89.29491554,123.5860844
0,3,0,0,0,0,1,15,4,7,-1,2,-22,0,51,50,34.29116888,-91.64169004,125.9328589
