tx_beam,rx_beam,tx_beam_az,rx_beam_az,tx_beam_el,rx_beam_el,mcs,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
0,1,0,0,0,0,1,21,4,7,3,3,-13,0,46,50,40.86876567,-86.12773042,126.9964961
0,2,0,0,0,0,1,21,4,9,2,3,-14,0,46,50,40.86876567,-89.91556952,130.7843352
0,16,0,0,0,0,1,21,4,10,-2,3,-12,0,46,50,40.86876567,-89.80487702,130.6736427
0,17,0,0,0,0,1,21,4,11,-5,3,-14,0,46,50,40.86876567,-91.6970769,132.5658426
0,34,0,0,0,0,1,21,4,8,2,3,-15,0,46,50,40.86876567,-88.88928846,129.7580541
0,35,0,0,0,0,1,21,4,5,6,4,-15,0,46,50,40.86876567,-85.47129584,126.3400615
0,41,0,0,0,0,1,21,4,11,-2,3,-14,0,46,50,40.86876567,-91.6970769,132.5658426
0,53,0,0,0,0,1,21,4,10,-2,3,-16,0,46,50,40.86876567,-92.04410821,132.9128739
0,54,0,0,0,0,1,21,4,9,1,3,-10,0,46,50,40.86876567,-87.05200809,127.9207738
0,57,0,0,0,0,1,21,4,13,-3,3,-12,0,46,50,40.86876567,-92.58339313,133.4521588
0,61,0,0,0,0,1,21,3,11,8,6,-12,0,46,50,40.86876567,-82.3109062,123.1796719
0,62,0,0,0,0,1,21,3,8,9,6,-15,0,46,50,40.86876567,-81.21894862,122.0877143
0,64,0,0,0,0,1,21,4,6,3,3,-12,0,46,50,40.86876567,-84.61181318,125.4805789
0,65,0,0,0,0,1,21,4,10,0,3,-11,0,46,50,40.86876567,-89.24506922,130.1138349
0,66,0,0,0,0,1,21,3,10,9,6,-13,0,46,50,40.86876567,-81.82939087,122.6981565
0,67,0,0,0,0,1,21,3,9,8,6,-14,0,46,50,40.86876567,-81.51194928,122.3807149
0,68,0,0,0,0,1,21,4,4,5,4,-15,0,46,50,40.86876567,-84.1534868,125.0222525
0,69,0,0,0,0,1,21,4,10,2,3,-12,0,46,50,40.86876567,-89.80487702,130.6736427
0,71,0,0,0,0,1,21,3,13,6,5,-10,0,46,50,40.86876567,-82.62642967,123.4951953
0,72,0,0,0,0,1,21,3,8,10,7,-15,0,46,50,40.86876567,-81.21894862,122.0877143
0,73,0,0,0,0,1,21,3,9,9,7,-15,0,46,50,40.86876567,-81.92791651,122.7966822
0,74,0,0,0,0,1,21,3,11,8,5,-16,0,46,50,40.86876567,-84.103633,124.9723987
0,75,0,0,0,0,1,21,4,9,2,3,-15,0,46,50,40.86876567,-90.44669121,131.3154569
