tx_beam,rx_beam,tx_beam_az,rx_beam_az,tx_beam_el,rx_beam_el,mcs,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
0,0,0,0,0,0,1,21,4,7,2,3,-14,0,49,49,40.83005225,-86.89128281,127.7213351
0,3,0,0,0,0,1,21,4,9,0,3,-13,0,49,49,40.83005225,-89.49434836,130.3244006
0,4,0,0,0,0,1,21,4,7,2,3,-18,0,49,49,40.83005225,-89.39898913,130.2290414
0,7,0,0,0,0,1,21,4,9,2,3,-11,0,49,49,40.83005225,-88.04057732,128.8706296
0,8,0,0,0,0,1,21,4,10,1,3,-10,0,49,49,40.83005225,-88.59048395,129.4205362
0,17,0,0,0,0,1,21,4,10,-2,3,-11,0,49,49,40.83005225,-89.35949984,130.1895521
0,18,0,0,0,0,1,21,4,11,-3,3,-13,0,49,49,40.83005225,-91.24573734,132.0757896
0,19,0,0,0,0,1,21,0,29,-3,2,-14,0,49,49,40.83005225,-80.69511983,121.5251721
0,24,0,0,0,0,1,21,4,7,-1,3,-18,0,49,49,40.83005225,-89.39898913,130.2290414
0,33,0,0,0,0,1,21,4,13,-6,3,-11,0,49,49,40.83005225,-92.11459091,132.9446432
0,35,0,0,0,0,1,21,4,8,3,3,-15,0,49,49,40.83005225,-89.03251767,129.8625699
0,36,0,0,0,0,1,21,3,11,6,4,-16,0,49,49,40.83005225,-84.20472956,125.0347818
0,37,0,0,0,0,1,21,4,6,3,3,-12,0,49,49,40.83005225,-84.77748769,125.6075399
0,42,0,0,0,0,1,21,4,10,-1,3,-10,0,49,49,40.83005225,-88.59048395,129.4205362
0,49,0,0,0,0,1,21,4,9,-3,3,-14,0,49,49,40.83005225,-90.02547005,130.8555223
0,51,0,0,0,0,1,21,4,10,-2,3,-14,0,49,49,40.83005225,-91.03892323,131.8689755
0,55,0,0,0,0,1,21,4,10,-2,3,-15,0,49,49,40.83005225,-91.59873103,132.4287833
0,56,0,0,0,0,1,21,4,5,3,3,-15,0,49,49,40.83005225,-85.62529679,126.455349
0,61,0,0,0,0,1,21,4,9,-1,3,-16,0,49,49,40.83005225,-91.08771344,131.9177657
0,62,0,0,0,0,1,21,3,10,5,4,-17,0,49,49,40.83005225,-83.62374917,124.4538014
0,63,0,0,0,0,1,21,3,8,10,7,-13,0,49,49,40.83005225,-80.4118799,121.2419322
0,64,0,0,0,0,1,21,4,11,-4,3,-9,0,49,49,40.83005225,-88.8977498,129.727802
0,65,0,0,0,0,1,21,3,9,8,7,-14,0,49,49,40.83005225,-81.58547848,122.4155307
0,66,0,0,0,0,1,21,4,7,2,3,-14,0,49,49,40.83005225,-86.89128281,127.7213351
0,67,0,0,0,0,1,21,3,8,9,7,-15,0,49,49,40.83005225,-81.29684345,122.1268957
0,68,0,0,0,0,1,21,3,5,13,9,-12,0,49,49,40.83005225,-77.42808,118.2581322
0,69,0,0,0,0,1,21,3,10,8,7,-15,0,49,49,40.83005225,-82.76456403,123.5946163
0,70,0,0,0,0,1,21,4,7,3,4,-14,0,49,49,40.83005225,-86.89128281,127.7213351
0,71,0,0,0,0,1,21,3,5,12,8,-17,0,49,49,40.83005225,-80.12272253,120.9527748
0,72,0,0,0,0,1,21,3,8,10,6,-14,0,49,49,40.83005225,-80.85436168,121.6844139
0,73,0,0,0,0,1,21,4,7,4,3,-14,0,49,49,40.83005225,-86.89128281,127.7213351
0,74,0,0,0,0,1,21,4,10,0,3,-15,0,49,49,40.83005225,-91.59873103,132.4287833
0,75,0,0,0,0,1,21,3,6,12,9,-15,0,49,49,40.83005225,-79.89395628,120.7240085
0,76,0,0,0,0,1,21,3,12,7,5,-12,0,49,49,40.83005225,-83.30403535,124.1340876
0,77,0,0,0,0,1,21,3,9,10,7,-13,0,49,49,40.83005225,-81.16951125,121.9995635
0,78,0,0,0,0,1,21,3,10,8,7,-14,0,49,49,40.83005225,-82.33497147,123.1650237
0,79,0,0,0,0,1,21,3,10,8,6,-15,0,49,49,40.83005225,-82.76456403,123.5946163
0,80,0,0,0,0,1,21,4,7,1,3,-15,0,49,49,40.83005225,-87.52226511,128.3523174
0,81,0,0,0,0,1,21,4,5,5,4,-11,0,49,49,40.83005225,-83.1348769,123.9649291
0,82,0,0,0,0,1,21,4,7,5,4,-14,0,49,49,40.83005225,-86.89128281,127.7213351
0,83,0,0,0,0,1,21,4,7,3,3,-16,0,49,49,40.83005225,-88.15324742,128.9832997
0,84,0,0,0,0,1,21,3,10,8,6,-14,0,49,49,40.83005225,-82.33497147,123.1650237
0,85,0,0,0,0,1,21,3,9,8,6,-13,0,49,49,40.83005225,-81.16951125,121.9995635
0,86,0,0,0,0,1,21,3,6,12,9,-14,0,49,49,40.83005225,-79.46866387,120.2987161
0,87,0,0,0,0,1,21,3,10,8,6,-15,0,49,49,40.83005225,-82.76456403,123.5946163
