tx_beam,rx_beam,tx_beam_az,rx_beam_az,tx_beam_el,rx_beam_el,mcs,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
0,1,0,0,0,0,1,12,4,9,0,3,-16,0,44,46,31.13671335,-91.41741504,122.5541284
0,2,0,0,0,0,1,12,4,10,-1,3,-14,0,44,46,31.13671335,-91.38221509,122.5189284
0,5,0,0,0,0,1,12,4,10,0,3,-13,0,44,46,31.13671335,-90.82240729,121.9591206
0,6,0,0,0,0,1,12,4,10,-1,3,-16,0,44,46,31.13671335,-92.50183068,123.638544
0,8,0,0,0,0,1,12,4,11,1,3,-10,0,44,46,31.13671335,-89.89171868,121.028432
0,9,0,0,0,0,1,12,4,7,1,3,-15,0,44,46,31.13671335,-87.91997537,119.0566887
0,12,0,0,0,0,1,12,4,13,-7,3,-11,0,44,46,31.13671335,-92.45223506,123.5889484
0,18,0,0,0,0,1,12,4,10,-2,3,-15,0,44,46,31.13671335,-91.94202289,123.0787362
0,19,0,0,0,0,1,12,4,11,-3,3,-14,0,44,46,31.13671335,-92.15217555,123.2888889
0,25,0,0,0,0,1,12,4,10,-1,3,-14,0,44,46,31.13671335,-91.38221509,122.5189284
0,31,0,0,0,0,1,12,4,11,-2,3,-15,0,44,46,31.13671335,-92.71728977,123.8540031
0,33,0,0,0,0,1,12,0,20,-4,3,-9,0,44,46,31.13671335,-69.36598819,100.5027015
0,34,0,0,0,0,1,12,0,20,-4,3,-9,0,44,46,31.13671335,-69.36598819,100.5027015
0,37,0,0,0,0,1,12,4,6,3,3,-17,0,44,46,31.13671335,-89.20760982,120.3443232
0,38,0,0,0,0,1,12,4,7,3,3,-15,0,44,46,31.13671335,-87.91997537,119.0566887
0,44,0,0,0,0,1,12,4,10,-3,3,-16,0,44,46,31.13671335,-92.50183068,123.638544
0,48,0,0,0,0,1,12,4,11,-3,3,-14,0,44,46,31.13671335,-92.15217555,123.2888889
0,55,0,0,0,0,1,12,4,11,-2,3,-13,0,44,46,31.13671335,-91.58706133,122.7237747
0,57,0,0,0,0,1,12,4,10,-2,3,-16,0,44,46,31.13671335,-92.50183068,123.638544
0,63,0,0,0,0,1,12,4,10,-1,3,-15,0,44,46,31.13671335,-91.94202289,123.0787362
