-82.614887,-81.487922,-81.613442,-77.726376,-78.918396,-83.398804,-90.501834,-78.411195,-76.396753,-80.265633,-84.578379,-88.693158,-83.398804,-82.969211,-81.178512,-91.050307,-80.308653,-92.095199,-85.373442,-87.026593,-87.439278,-90.961529,-82.102719,-81.771430,-78.234728,-80.902322,-82.539619,-100.000000,-92.095199,-82.614887,-75.851067,-90.161248,-79.767200,-100.000000,-91.314655,-80.265633
-82.751958,-81.539386,-79.787718,-91.770926,-88.527425,-78.857915,-76.315058,-76.860744,-78.333362,-87.604189,-81.104456,-87.740850,-77.826162,-90.423507,-75.058843,-83.417898,-82.893223,-84.741271,-81.539386,-75.816742,-85.332331,-77.140166,-75.058843,-80.830295,-86.873271,-100.000000,-76.808137,-78.840562,-83.322816,-80.830295,-78.665877,-82.969716,-75.058843,-80.405003,-82.957325,-84.438109
-83.417898,-89.239992,-81.860320,-89.267051,-84.520157,-77.826162,-77.826162,-75.223685,-82.463631,-89.822460,-80.606205,-83.322816,-79.590878,-86.095299,-77.649173,-83.752408,-84.438109,-80.196961,-81.411332,-77.140166,-82.957325,-75.816742,-72.464190,-80.196961,-88.204695,-100.000000,-76.860744,-77.649173,-86.234163,-87.604189,-77.649173,-87.352729,-76.341584,-78.333362,-84.438109,-85.861178
-84.408539,-91.344276,-88.361692,-82.050187,-82.883796,-77.063289,-80.595469,-76.788645,-88.482124,-90.282033,-80.128290,-82.387643,-82.883796,-85.887966,-81.030399,-81.627418,-81.030399,-77.241128,-83.559027,-81.465329,-81.783731,-75.214118,-72.389975,-79.719046,-85.123759,-100.000000,-76.779049,-76.553085,-85.339068,-100.000000,-75.687676,-85.339068,-78.762728,-77.571971,-88.482124,-88.148306
-87.220159,-83.953441,-86.831960,-80.758269,-82.387643,-77.063289,-85.092903,-76.233362,-81.465329,-90.260844,-80.332977,-85.339068,-87.473308,-89.705434,-82.333135,-81.465329,-77.748328,-77.063289,-81.627418,-91.852283,-81.465329,-74.986453,-73.425013,-81.030399,-81.334743,-89.705434,-77.571971,-76.779049,-87.462662,-91.292475,-75.141990,-80.332977,-81.627418,-76.730936,-90.497086,-87.851142
-86.719950,-82.231581,-80.332977,-78.255528,-87.575117,-77.571971,-83.715731,-77.571971,-77.063289,-84.297839,-82.034147,-92.027700,-87.089527,-88.361692,-78.026232,-81.334743,-75.532678,-78.560650,-83.676420,-81.783731,-84.888179,-75.214118,-75.687676,-83.831690,-79.719046,-81.183562,-78.762728,-77.324742,-85.949479,-82.231581,-75.738961,-77.748328,-85.179009,-76.233362,-100.000000,-89.920382
-86.566628,-81.707141,-79.006584,-76.986412,-91.765498,-78.472166,-79.474531,-79.650375,-76.151667,-81.391272,-83.259756,-84.741939,-81.391272,-81.132642,-76.151667,-80.956342,-75.605981,-80.686243,-84.157570,-76.986412,-91.234376,-76.697353,-77.494768,-100.000000,-78.177694,-77.494768,-79.650375,-78.472166,-85.936865,-77.494768,-76.986412,-76.986412,-89.799949,-77.494768,-100.000000,-89.588408
-85.747697,-81.258153,-80.059619,-78.177694,-84.157570,-80.521413,-76.986412,-81.962121,-77.494768,-78.177694,-86.428315,-80.686243,-80.059619,-79.241131,-74.914063,-81.707141,-76.986412,-79.835658,-85.727360,-74.914063,-82.810267,-78.177694,-78.003119,-89.799949,-78.177694,-75.409519,-79.650375,-82.153687,-82.810267,-74.914063,-78.472166,-78.472166,-90.766607,-77.670494,-100.000000,-87.321134
-84.030025,-79.835658,-82.311655,-80.521413,-81.258153,-82.810267,-76.151667,-81.258153,-78.637941,-76.151667,-100.000000,-78.684895,-79.006584,-78.177694,-74.914063,-81.978181,-79.453808,-76.697353,-84.741939,-75.409519,-78.684895,-79.651553,-76.986412,-84.263328,-79.019823,-73.350798,-79.453808,-92.857468,-80.059619,-71.469681,-80.956342,-82.394300,-85.727360,-79.982685,-90.699228,-83.170840
-100.000000,-80.332977,-78.080322,-82.387643,-82.467829,-89.113106,-77.063289,-80.332977,-82.876759,-76.730936,-84.297839,-79.095067,-81.030399,-80.332977,-76.730936,-80.946778,-88.361692,-73.143054,-79.719046,-79.097025,-74.490998,-90.813155,-80.758269,-82.231581,-87.473308,-74.986453,-79.522343,-79.719046,-77.748328,-72.609984,-85.714938,-83.676420,-76.614748,-84.106013,-100.000000,-81.030399
-87.921567,-83.259756,-73.350798,-76.986412,-85.747697,-82.153687,-77.494768,-82.394300,-84.157570,-81.391272,-82.596168,-83.600432,-87.087589,-81.826202,-78.472166,-78.684895,-100.000000,-74.914063,-78.684895,-82.810267,-74.914063,-83.259756,-86.566628,-84.037803,-88.122255,-78.177694,-81.707141,-77.937749,-79.006584,-76.151667,-86.459377,-78.177694,-73.897705,-100.000000,-100.000000,-80.956342
-87.279036,-90.376653,-72.002255,-74.914063,-81.707141,-78.472166,-77.937749,-88.781812,-87.087589,-84.157570,-80.260951,-85.747697,-79.650375,-78.684895,-80.686243,-76.986412,-87.319307,-76.986412,-79.006584,-89.799949,-77.494768,-78.082704,-79.474531,-83.580608,-82.153687,-80.956342,-87.409688,-79.650375,-82.394300,-82.741247,-82.153687,-76.151667,-71.478777,-100.000000,-100.000000,-82.596168
-79.835658,-85.936865,-72.535325,-73.347691,-78.177694,-78.684895,-78.511471,-88.980536,-88.349554,-78.177694,-78.511471,-82.153687,-74.914063,-76.697353,-84.030025,-76.697353,-85.747697,-79.241131,-78.511471,-90.376653,-81.391272,-76.151667,-76.151667,-81.707141,-80.686243,-83.600432,-87.864574,-84.995344,-88.980536,-82.394300,-80.686243,-76.697353,-70.929739,-88.195959,-91.234376,-84.952633
-76.697353,-80.086483,-75.136337,-74.418608,-77.494768,-78.684895,-79.835658,-82.394300,-91.919805,-73.897705,-77.494768,-80.956342,-71.469681,-77.163294,-89.085840,-75.966005,-82.810267,-79.835658,-77.494768,-90.172133,-81.707141,-75.136337,-75.904974,-80.260951,-80.521413,-83.170840,-83.259756,-89.085840,-84.037803,-78.684895,-80.260951,-79.241131,-71.478777,-84.741939,-100.000000,-85.190419
-74.346218,-78.942620,-79.581704,-77.592661,-78.942620,-79.990948,-80.732575,-80.614217,-85.041771,-71.927595,-76.615658,-83.094852,-71.979851,-78.607061,-100.000000,-77.925917,-82.320771,-80.447356,-76.615658,-88.816801,-80.882286,-75.583398,-78.434268,-80.188925,-80.188925,-81.630551,-81.181563,-83.094852,-81.630551,-78.607061,-82.075792,-82.736738,-74.346218,-82.736738,-100.000000,-82.235667
-73.601465,-78.684895,-81.391272,-81.391272,-82.810267,-80.260951,-79.650375,-80.059619,-80.059619,-72.002255,-76.151667,-86.566628,-73.068395,-82.394300,-91.234376,-77.494768,-81.978181,-81.826202,-75.136337,-84.157570,-82.311655,-77.494768,-84.157570,-82.153687,-80.360177,-80.686243,-80.956342,-79.410366,-80.686243,-81.707141,-89.583092,-92.297660,-76.986412,-80.956342,-90.618237,-81.442113
-73.276583,-79.990948,-77.592661,-82.320771,-80.188925,-80.188925,-76.069971,-79.990948,-75.524285,-73.276583,-76.909213,-86.413306,-77.417565,-87.853984,-90.582202,-76.069971,-83.094852,-80.400191,-76.615658,-82.665259,-88.816801,-80.012426,-82.665259,-100.000000,-83.628867,-79.990948,-82.235667,-81.904803,-82.075792,-91.623422,-88.216984,-100.000000,-75.583398,-80.012426,-87.260222,-82.709239
-73.897705,-82.153687,-75.605981,-78.472166,-75.661179,-81.391272,-73.868317,-78.684895,-73.897705,-76.986412,-79.650375,-82.394300,-79.650375,-89.641011,-85.747697,-74.418608,-82.311655,-76.697353,-79.650375,-82.153687,-80.686243,-83.170840,-77.243050,-86.599907,-100.000000,-80.260951,-83.600432,-89.799949,-83.259756,-81.391272,-81.391272,-100.000000,-72.051186,-81.707141,-84.157570,-84.157570
-75.058556,-87.165306,-77.417565,-74.841673,-73.276583,-80.882286,-72.460665,-76.615658,-74.346218,-87.107469,-88.030226,-81.630551,-76.069971,-100.000000,-82.075792,-73.276583,-81.181563,-74.841673,-81.181563,-81.317215,-75.058556,-79.172460,-75.058556,-80.012426,-79.581704,-81.378179,-81.181563,-82.235667,-80.882286,-77.417565,-77.085461,-91.655597,-70.551120,-82.736738,-88.030226,-80.614217
-74.978599,-100.000000,-80.188925,-72.241545,-73.276583,-78.383682,-73.794102,-74.346218,-75.583398,-88.030226,-87.243650,-79.990948,-74.841673,-81.904803,-81.317215,-73.276583,-80.614217,-74.346218,-79.990948,-82.960755,-73.276583,-77.417565,-76.909213,-79.114261,-74.346218,-83.180685,-80.882286,-79.338340,-80.188925,-78.918100,-75.832584,-88.216984,-71.915910,-80.882286,-100.000000,-78.003306
-75.583398,-84.595699,-80.732575,-71.979851,-75.337128,-76.069971,-76.069971,-73.276583,-79.763632,-78.434268,-79.114261,-78.918100,-76.069971,-79.581704,-81.483405,-73.276583,-79.581704,-76.069971,-79.581704,-100.000000,-74.841673,-75.583398,-83.524444,-80.882286,-71.927595,-83.180685,-82.075792,-81.627923,-83.524444,-82.709239,-74.346218,-86.955019,-80.882286,-79.581704,-81.317215,-77.592661
-75.058556,-80.447356,-77.085461,-71.386109,-78.918100,-76.069971,-82.075792,-72.759064,-83.094852,-76.069971,-76.909213,-81.317215,-76.399331,-80.614217,-82.320771,-74.346218,-77.417565,-77.592661,-80.882286,-83.094852,-76.069971,-76.069971,-82.075792,-87.179607,-71.927595,-88.627811,-81.630551,-88.847966,-85.607427,-82.736738,-74.841673,-88.847966,-81.630551,-80.614217,-76.615658,-81.317215
-75.058556,-78.099861,-76.615658,-73.276583,-82.320771,-80.188925,-100.000000,-73.794102,-78.099861,-76.069971,-78.918100,-91.693022,-75.378924,-83.524444,-84.812363,-75.889128,-75.058556,-80.614217,-87.586001,-77.085461,-73.276583,-78.383682,-76.909213,-85.422457,-76.615658,-85.788217,-82.320771,-80.188925,-78.099861,-76.069971,-76.069971,-91.986331,-73.276583,-82.732504,-75.058556,-100.000000
-75.988276,-76.832011,-77.340362,-75.505617,-76.533962,-92.628607,-93.139062,-74.769283,-75.988276,-78.529227,-86.262221,-79.513033,-74.455933,-78.022027,-87.011305,-78.529227,-74.455933,-81.243159,-88.715396,-75.505617,-70.327190,-81.293647,-76.533962,-81.243159,-82.247241,-78.865417,-82.247241,-76.832011,-75.988276,-73.202368,-77.514827,-89.559084,-72.919076,-78.829616,-76.832011,-83.997978
-76.069971,-76.909213,-77.314848,-76.399331,-72.241545,-82.320771,-84.077049,-77.592661,-76.108241,-81.317215,-81.039510,-75.058556,-75.889128,-74.868721,-81.483405,-84.141636,-75.583398,-82.075792,-82.665259,-76.909213,-69.370088,-88.030226,-76.069971,-78.099861,-78.099861,-76.069971,-83.524444,-76.399331,-75.889128,-71.452359,-76.615658,-89.531110,-74.533714,-74.346218,-79.408404,-81.181563
-76.533962,-77.007627,-75.505617,-78.022027,-71.380532,-80.116899,-79.922276,-84.672094,-78.022027,-83.448456,-72.684849,-74.273828,-75.988276,-74.980775,-77.340362,-83.102944,-79.342276,-81.553962,-79.513033,-81.997897,-71.341348,-83.997978,-79.513033,-74.273828,-73.202368,-75.988276,-80.808229,-79.513033,-81.150008,-71.341348,-74.273828,-82.882860,-82.247241,-71.320186,-76.533962,-81.293647
-78.607061,-78.918100,-73.276583,-80.188925,-71.452359,-84.077049,-78.383682,-82.284322,-79.408404,-80.188925,-70.390075,-78.099861,-76.399331,-78.918100,-74.978599,-76.069971,-86.249216,-77.592661,-78.918100,-88.030226,-76.069971,-83.094852,-84.141636,-72.460665,-71.452359,-78.527953,-78.607061,-83.984640,-80.732575,-71.927595,-74.346218,-79.581704,-84.812363,-71.915910,-73.276583,-83.094852
